table,row,status,status_code,url,final_url,content_type,error,elapsed_sec,context
4,8,OK,200,https://nationalcentreforai.jiscinvolve.org/wp/2024/07/31/navigating-the-future-higher-education-policies-and-guidance-on-generative-ai/,https://nationalcentreforai.jiscinvolve.org/wp/2024/07/31/navigating-the-future-higher-education-policies-and-guidance-on-generative-ai/,text/html; charset=UTF-8,,1.28, | JISC英國高教資訊中心 | Navigating Generative AI in Higher Education — Policy Collection https://nationalcentreforai.jiscinvolve.org/wp/2024/07/31/navigating-the-future-higher-education-policies-and-guidance-on-generative-ai/ | 彙整英國各大學生成式AI政策，持續更新（最後更新2025年4月），含各校政策摘要(by Claude)
4,9,ERROR,,https://melbourne-cshe.unimelb.edu.au/ai-aai,,,HTTP Error 403: Forbidden,0.29, | University of Melbourne 澳洲 | Artificial Intelligence and Academic Integrity https://melbourne-cshe.unimelb.edu.au/ai-aai | 澳洲領先大學的AI評量整合指引，含學術誠信框架與多元評量設計方法(by Claude)
5,2,OK,200,https://cilt.uct.ac.za/teaching-resources/artificial-intelligence-teaching-learning,https://cilt.uct.ac.za/teaching-resources/artificial-intelligence-teaching-learning,text/html; charset=UTF-8,,4.31,Africa 非洲 | South Africa 南非 | University of Cape Town | Artificial Intelligence for Teaching & Learning 人工智慧於教學與學習 |  | https://cilt.uct.ac.za/teaching-resources/artificial-intelligence-teaching-learning
5,3,OK,200,https://fcai.cu.edu.eg/PG/wp-content/uploads/2023/09/FCAI-GAI-Use-Guidelines-v1.1-fnl.pdf,https://fcai.cu.edu.eg/cgi-sys/suspendedpage.cgi,text/html,,2.1,Africa 非洲 | Egypt 埃及 | Cairo University 開羅大學 | FCAI Policy and Guidelines for use of Generative AI in Postgraduate Studies and Research FCAI 關於在研究所學習與研究中使用生成式人工智慧的政策與指南 | 2023.9.4 | https://fcai.cu.edu.eg/PG/wp-content/uploads/2023/09/FCAI-GAI-Use-Guidelines-v1.1-fnl.pdf
5,4,OK,200,https://www.wits.ac.za/media/wits-university/learning-and-teaching/cltd/documents/AI-in-teaching-and-learning-at-Wits.pdf,https://www.wits.ac.za/media/wits-university/learning-and-teaching/cltd/documents/AI-in-teaching-and-learning-at-Wits.pdf,application/pdf,,1.74,Africa 非洲 | South Africa 南非 | University of Witwatersrand 維特沃特斯蘭德大學 | Approach to the use of AI in teaching and learning at Wits 在 Wits 教學與學習中採用人工智慧的方式 | 2023.1 | https://www.wits.ac.za/media/wits-university/learning-and-teaching/cltd/documents/AI-in-teaching-and-learning-at-Wits.pdf
5,5,ERROR,404,https://www.up.ac.za/media/shared/391/pdfs/up-student-guide_-leveraging-generative-artificial-intelligence-for-learning.zp242396.pdf,https://www.up.ac.za/media/shared/391/pdfs/up-student-guide_-leveraging-generative-artificial-intelligence-for-learning.zp242396.pdf,,HTTP Error 404: Not Found,0.66,Africa 非洲 | South Africa 南非 | University of Pretoria 比勒陀利亞大學 | Student's Guide: Leveraging Generative Artificial Intelligence for Teaching and Learning Enhancement at the University of Pretoria 學生指南：在比勒陀利亞大學運用生成式人工智慧以提升教學與學習 | 2023 | https://www.up.ac.za/media/shared/391/pdfs/up-student-guide_-leveraging-generative-artificial-intelligence-for-learning.zp242396.pdf
5,6,ERROR,,https://www.uj.ac.za/wp-content/uploads/2023/08/uj-ai-practice-guide-2023.pdf,,,HTTP Error 403: Forbidden,0.77,"Africa 非洲 | South Africa 南非 | University of Johannesburg 約翰內斯堡大學 | UJ PRACTICE Notes: Generative AI in Teaching, Learning and Research UJ 實務說明：生成式 AI 在教學、學習與研究中的應用 |  | https://www.uj.ac.za/wp-content/uploads/2023/08/uj-ai-practice-guide-2023.pdf"
5,7,OK,200,https://www.sun.ac.za/english/learning-teaching/ctl/t-l-resources/ai-in-tla-at-su,https://www.su.ac.za/en,text/html; charset=UTF-8,,2.3,Africa 非洲 | South Africa 南非 | Stellenbosch University 斯泰倫博斯大學 | Generative AI in TLA at SU TLA 的生成式 AI 在 SU |  | https://www.sun.ac.za/english/learning-teaching/ctl/t-l-resources/ai-in-tla-at-su
5,8,OK,200,https://www.sun.ac.za/english/learning-teaching/ctl/Documents/Cool%20Things%20AI%20Case%20Studies%20Booklet%20(25.03.2025,https://www.su.ac.za/en,text/html; charset=UTF-8,,1.99,Africa 非洲 | South Africa 南非 | Stellenbosch University | Cool Things Academics Do: AI Literacy in Higher Education 學術界的酷事：高等教育中的 AI 素養 |  | https://www.sun.ac.za/english/learning-teaching/ctl/Documents/Cool%20Things%20AI%20Case%20Studies%20Booklet%20(25.03.2025).pdf
5,9,OK,200,https://www.sun.ac.za/english/learning-teaching/ctl/Documents/Interim%20SU%20guidelines%20on%20allowable%20AI%20use%20and%20academic%20integrity.pdf,https://www.su.ac.za/en,text/html; charset=UTF-8,,1.81,Africa 非洲 | South Africa 南非 | Stellenbosch University 斯泰倫博斯大學 | Draft interim SU guidelines on allowable AI use and academic integrity in assessment 關於在評量中可允許的人工智慧使用與學術誠信之自由州大學臨時指引草案 |  | https://www.sun.ac.za/english/learning-teaching/ctl/Documents/Interim%20SU%20guidelines%20on%20allowable%20AI%20use%20and%20academic%20integrity.pdf
5,10,OK,200,https://ufs.libguides.com/AI/SteppingupwithChatGPT,https://ufs.libguides.com/AI/SteppingupwithChatGPT,text/html; charset=UTF-8,,0.75,Africa 非洲 | South Africa 南非 | University of the Free State 自由州大學 | Stepping up with ChatGPT - AI-assisted Technology in Education 運用 ChatGPT — 教育中的 AI 輔助技術 |  | https://ufs.libguides.com/AI/SteppingupwithChatGPT
5,11,OK,200,https://www.aucegypt.edu/about/leadership/provost/use-of-artificial-intelligence-tools,https://www.aucegypt.edu/about/leadership/provost/use-of-artificial-intelligence-tools,text/html; charset=UTF-8,,1.69,Africa 非洲 | Egypt 埃及 | The American University in Cairo 開羅美國大學 | AUC’s Statement on the Use of Artificial Intelligence Tools AUC 關於使用人工智慧工具的聲明 |  | https://www.aucegypt.edu/about/leadership/provost/use-of-artificial-intelligence-tools
5,12,OK,200,https://news.nwu.ac.za/sites/news.nwu.ac.za/files/files/Robert.Balfour/Utilization-AI-TL.pdf,https://news.nwu.ac.za/sites/news.nwu.ac.za/files/files/Robert.Balfour/Utilization-AI-TL.pdf,application/pdf,,1.32,Africa 非洲 | South Africa 南非 | North-West University | Guidelines for the Utilization of AI in Teaching and Learning at NWU 西北大學（NWU）教學與學習中使用人工智慧的指南 |  | https://news.nwu.ac.za/sites/news.nwu.ac.za/files/files/Robert.Balfour/Utilization-AI-TL.pdf
5,13,OK,200,https://provost.harvard.edu/guidelines-using-chatgpt-and-other-generative-ai-tools-harvard,https://provost.harvard.edu/guidelines-using-chatgpt-and-other-generative-ai-tools-harvard,text/html; charset=UTF-8,,0.79,North America 北美 | USA | Harvard 哈佛大學 | Guidelines for Using ChatGPT and other Generative AI tools at Harvard 哈佛大學使用 ChatGPT 及其他生成式人工智慧工具的指南 |  | https://provost.harvard.edu/guidelines-using-chatgpt-and-other-generative-ai-tools-harvard
5,14,OK,200,https://communitystandards.stanford.edu/generative-ai-policy-guidance,https://communitystandards.stanford.edu/policies-guidance%23policies-guidance-links/bca-guidance-recommendations#generative-ai-policy-guidance,text/html; charset=UTF-8,,0.85,"North America 北美 | USA | Stanford 史丹佛大學 | Generative AI Policy Guidance 生成式人工智慧政策指引 | February 16, 2023 2023 年 2 月 16 日 | https://communitystandards.stanford.edu/generative-ai-policy-guidance"
5,15,OK,200,https://mitsloanedtech.mit.edu/ai/teach/getting-started/,https://mitsloanedtech.mit.edu/ai/teach/getting-started/,text/html; charset=UTF-8,,0.18,North America 北美洲 | USA | MIT | Getting Started with AI-Enhanced Teaching: A Practical Guide for Instructors 以人工智慧增強教學入門：給教師的實用指南 |  | https://mitsloanedtech.mit.edu/ai/teach/getting-started/
5,16,ERROR,,https://mcgraw.princeton.edu/generative-ai,,,HTTP Error 403: Forbidden,0.37,North America 北美洲 | USA | Princeton 普林斯頓 | Generative AI Guidance 生成式 AI 指南 |  | https://mcgraw.princeton.edu/generative-ai
5,17,OK,200,https://teaching.uchicago.edu/sites/default/files/2023-09/CCTL_AI%20Syllabus%20Statements.pdf,https://teaching.uchicago.edu/sites/default/files/2023-09/CCTL_AI%20Syllabus%20Statements.pdf,application/pdf,,0.43,North America 北美 | USA | University of Chicago 芝加哥大學 | Guidance for Syllabus Statements on the Use of AI Tools 課綱中關於使用 AI 工具之說明指引 |  | https://teaching.uchicago.edu/sites/default/files/2023-09/CCTL_AI%20Syllabus%20Statements.pdf
5,18,OK,200,https://ctl.columbia.edu/resources-and-technology/resources/ai-tools/,https://ctl.columbia.edu/faculty/sapp/ai-tools/,text/html; charset=UTF-8,,3.09,North America 北美 | USA | Columbia 哥倫比亞 | Considerations for AI Tools in the Classroom 課堂中使用人工智慧工具的考量 |  | https://ctl.columbia.edu/resources-and-technology/resources/ai-tools/
5,19,OK,200,https://www.imss.caltech.edu/services/ai,https://www.imss.caltech.edu/services/ai,text/html; charset=utf-8,,2.05,North America 北美 | USA | California Institute of Technology 加州理工學院 | Guidance on the Use of Generative AI and Large Language Model Tools 生成式人工智慧與大型語言模型工具使用指南 |  | https://www.imss.caltech.edu/services/ai
5,20,OK,200,https://oercs.berkeley.edu/appropriate-use-generative-ai-tools,https://oercs.berkeley.edu/appropriate-use-generative-ai-tools,text/html; charset=utf-8,,0.28,"North America 北美 | USA | University of California, Berkeley 加州大學柏克萊分校 | Appropriate Use of Generative AI Tools 生成式人工智慧工具的適當使用 |  | https://oercs.berkeley.edu/appropriate-use-generative-ai-tools"
5,21,OK,200,https://provost.yale.edu/news/guidelines-use-generative-ai-tools,https://provost.yale.edu/news/guidelines-use-generative-ai-tools,text/html; charset=utf-8,,0.16,North America 北美 | USA | Yale 耶魯 | Guidelines for the Use of Generative AI Tools 生成式人工智慧工具使用指南 |  | https://provost.yale.edu/news/guidelines-use-generative-ai-tools
5,22,OK,200,https://isc.upenn.edu/security/AI-guidance#:~:text=In%20the%20absence%20of%20other,https://isc.upenn.edu/security/AI-guidance#:~:text=In%20the%20absence%20of%20other,text/html; charset=UTF-8,,0.35,"North America 北美 | USA | University of Pennsylvania 賓夕法尼亞大學 | Statement on Guidance for the University of Pennsylvania Community on Use of Generative Artificial Intelligence 關於賓夕法尼亞大學社群使用生成式人工智慧的指引聲明 |  | https://isc.upenn.edu/security/AI-guidance#:~:text=In%20the%20absence%20of%20other,AI%20to%20complete%20the%20task."
5,23,OK,200,https://docs.google.com/document/d/1V9OpwizUiHgLVMeEx-7g3AV1QrTAkBo0D-dsFv0DlwM/edit?tab=t.0#heading=h.c6al1vj9d3gd,https://docs.google.com/document/d/1V9OpwizUiHgLVMeEx-7g3AV1QrTAkBo0D-dsFv0DlwM/edit?tab=t.0#heading=h.c6al1vj9d3gd,text/html; charset=utf-8,,0.63,"North America 北美 | USA | University of California, Los Angeles 加州大學洛杉磯分校 | Generative AI for Teaching and Learning at UCLA 加州大學洛杉磯分校的教學與學習生成式人工智慧 |  | https://docs.google.com/document/d/1V9OpwizUiHgLVMeEx-7g3AV1QrTAkBo0D-dsFv0DlwM/edit?tab=t.0#heading=h.c6al1vj9d3gd"
5,24,OK,200,https://it.cornell.edu/ai/ai-guidelines,https://it.cornell.edu/ai-strategy/ai-guidelines,text/html; charset=UTF-8,,1.05,North America 北美 | USA | Cornell University 康乃爾大學 | Guidelines for Artificial Intelligence 人工智慧指南 |  | https://it.cornell.edu/ai/ai-guidelines
5,25,ERROR,404,https://www.viceprovostundergrad.utoronto.ca/16072-2/teaching-initiatives/generative-artificial-intelligence/,https://www.viceprovostundergrad.utoronto.ca/16072-2/teaching-initiatives/generative-artificial-intelligence/,,HTTP Error 404: Not Found,0.19,North America 北美 | Canada 加拿大 | University of Toronto | Generative Artificial Intelligence in the Classroom: FAQ’s 課堂中的生成式人工智慧：常見問答 |  | https://www.viceprovostundergrad.utoronto.ca/16072-2/teaching-initiatives/generative-artificial-intelligence/
5,26,OK,200,https://security.utoronto.ca/governance/guidelines/use-ai-intelligently/,https://security.utoronto.ca/governance/guidelines/use-ai-intelligently/,text/html; charset=UTF-8,,2.34,North America 北美 | Canada 加拿大 | University of British Columbia 英屬哥倫比亞大學 | UBC Guidance UBC 指引 |  | https://security.utoronto.ca/governance/guidelines/use-ai-intelligently/
5,27,OK,200,https://www.mcgill.ca/provost/files/provost/principles_on_generative_ai_in_teaching_and_learning_at_mcgill.pdf,https://www.mcgill.ca/provost/files/provost/principles_on_generative_ai_in_teaching_and_learning_at_mcgill.pdf,application/pdf,,1.09,North America 北美 | Canada 加拿大 | McGill University | Principles on Generative AI in Teaching and Learning at McGill 麥吉爾大學教學與學習中生成式 AI 的原則 |  | https://www.mcgill.ca/provost/files/provost/principles_on_generative_ai_in_teaching_and_learning_at_mcgill.pdf
5,28,ERROR,,https://www.ualberta.ca/en/centre-for-teaching-and-learning/resources/generative-ai/academic-integrity-ai-use/index.html#:~:text=Let%20students%20know%20that%20although,,,HTTP Error 403: Forbidden,0.67,"North America 北美 | Canada 加拿大 | University of Alberta 亞伯塔大學 | Academic Integrity and AI Use 學術誠信與人工智慧使用 |  | https://www.ualberta.ca/en/centre-for-teaching-and-learning/resources/generative-ai/academic-integrity-ai-use/index.html#:~:text=Let%20students%20know%20that%20although,proper%20attribution%2C%20instructors%20can%20consider"
5,29,ERROR,,https://uwaterloo.ca/academic-integrity/artificial-intelligence-and-chatgpt,,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)>,0.35,North America 北美 | Canada 加拿大 | University of Waterloo 滑鐵盧大學 | Artificial intelligence and ChatGPT 人工智慧與 ChatGPT |  | https://uwaterloo.ca/academic-integrity/artificial-intelligence-and-chatgpt
5,30,OK,200,https://montrealdeclaration-responsibleai.com/about/#:~:text=The%20Montreal%20Declaration%20for%20a,https://montrealdeclaration-responsibleai.com/about/#:~:text=The%20Montreal%20Declaration%20for%20a,text/html; charset=UTF-8,,0.73,"North America 北美 | Canada 加拿大 | University of Montreal 蒙特婁大學 | About the Montréal Declaration on Responsible AI 關於《蒙特婁負責任人工智慧宣言》 |  | https://montrealdeclaration-responsibleai.com/about/#:~:text=The%20Montreal%20Declaration%20for%20a,%2C%20knowledge%2C%20democracy%20and%20responsibility."
5,31,OK,200,https://www.humanities.mcmaster.ca/wp-content/uploads/2024/11/Provisional-Guidelines-on-the-Use-of-Generative-AI-in-Research_For-Feedback.pdf,https://www.humanities.mcmaster.ca/wp-content/uploads/2024/11/Provisional-Guidelines-on-the-Use-of-Generative-AI-in-Research_For-Feedback.pdf,application/pdf,,0.75,North America 北美 | Canada 加拿大 | McMaster University 麥馬斯特大學 | Provisional Guidelines: The Use of Generative Artificial Intelligence (AI) in Teaching and Learning at McMaster 臨時指南：在麥馬斯特（McMaster）教學與學習中使用生成人工智慧（AI） University 大學 | 2024.9 | https://www.humanities.mcmaster.ca/wp-content/uploads/2024/11/Provisional-Guidelines-on-the-Use-of-Generative-AI-in-Research_For-Feedback.pdf
5,32,OK,200,https://forogpp.com/wp-content/uploads/2023/02/guidelines-for-the-use-of-artificial-intelligence-in-university-courses-v4.3.pdf,https://forogpp.com/wp-content/uploads/2023/02/guidelines-for-the-use-of-artificial-intelligence-in-university-courses-v4.3.pdf,application/pdf,,0.46,South America 南美洲 | Colombia 哥倫比亞 | Universidad del Rosario 羅薩里奧大學 | Guidelines for the Use of Artificial Intelligence in University Courses 大學課程中人工智慧使用指南 | Version 4.3 (21/02/2023). 版本 4.3（2023/02/21）。 | https://forogpp.com/wp-content/uploads/2023/02/guidelines-for-the-use-of-artificial-intelligence-in-university-courses-v4.3.pdf
5,33,ERROR,404,https://ialab.com.ar/webia/wp-content/uploads/2024/02/Guia-uso-IAG-.pdf,https://www.ialab.com.ar/webia/wp-content/uploads/2024/02/Guia-uso-IAG-.pdf,,HTTP Error 404: Not Found,1.06,South America 南美洲 | Argentina 阿根廷 | University of Buenos Aires 布宜諾斯艾利斯大學 | Guidelines for the use of ChatGPT and text generative AI in Justice 在司法系統使用 ChatGPT 與文本生成式人工智慧的指南 |  | https://ialab.com.ar/webia/wp-content/uploads/2024/02/Guia-uso-IAG-.pdf
5,34,OK,200,https://juangutierrez.co/wp-content/uploads/2023/08/guidelines-for-the-use-of-artificial-intelligence-in-university-contexts-v5.0.pdf,https://juangutierrez.co/wp-content/uploads/2023/08/guidelines-for-the-use-of-artificial-intelligence-in-university-contexts-v5.0.pdf,application/pdf,,0.41,South America 南美洲 | Colombia 哥倫比亞 | Universidad de Los Andes 洛杉磯安第斯大學 | Guidelines for the use of artificial intelligence in university contexts 大學情境中人工智慧使用指南 | Version 5.0 (15/08/2023) 版本 5.0（2023/08/15） | https://juangutierrez.co/wp-content/uploads/2023/08/guidelines-for-the-use-of-artificial-intelligence-in-university-contexts-v5.0.pdf
5,35,OK,200,https://revistas.javeriana.edu.co/files-articulos/CRC-EPUJ/manuales/ETHICS/,https://revistas.javeriana.edu.co/files-articulos/CRC-EPUJ/manuales/ETHICS/,text/html,,0.79,"South America 南美洲 | Colombia 哥倫比亞 | Pontifical Javeriana University 宗座哈維里亞納大學 | Editorial Policy, Publication Ethics and Malpractice Statement 出版方針、出版倫理與不當行為聲明 |  | https://revistas.javeriana.edu.co/files-articulos/CRC-EPUJ/manuales/ETHICS/"
5,36,ERROR,,https://www.researchgate.net/publication/360849668_Readiness_of_the_judicial_sector_for_artificial_intelligence_in_Latin_America,,,HTTP Error 403: Forbidden,0.21,South America 南美洲 | Argentina 阿根廷 | Universidad de san andres | Readiness of the judicial sector for artificial intelligence in Latin America 拉丁美洲司法部門對人工智慧的準備情況 |  | https://www.researchgate.net/publication/360849668_Readiness_of_the_judicial_sector_for_artificial_intelligence_in_Latin_America
5,37,OK,200,https://www.uc.cl/noticias/chatgpt-como-usarlo-en-clases/,https://www.uc.cl/noticias/chatgpt-como-usarlo-en-clases/,text/html; charset=UTF-8,,0.98,South America 南美洲 | Chile 智利 | Pontificia universidad católica 天主教聖哲明大學 de chile 智利 | ChatGPT: ¿Cómo usarlo en clases? ChatGPT：如何在課堂上使用？ |  | https://www.uc.cl/noticias/chatgpt-como-usarlo-en-clases/
5,38,OK,200,https://aiig.tsinghua.edu.cn/en/International_Forum/2022/About_the_Forum.htm,https://aiig.tsinghua.edu.cn/en/International_Forum/2022/About_the_Forum.htm,text/html,,0.43,Asia 亞洲 | China 中國 | Tsinghua University | International AI Cooperation and Governance Forum 2022 2022 年國際人工智慧合作與治理論壇 |  | https://aiig.tsinghua.edu.cn/en/International_Forum/2022/About_the_Forum.htm
5,39,OK,200,https://law.nus.edu.sg/trail/responsible-use-of-ai/,https://law.nus.edu.sg/trail/responsible-use-of-ai/,text/html; charset=UTF-8,,0.26,Asia 亞洲 | Singapore 新加坡 | National University of Singapore 新加坡國立大學 | Responsible Use of AI–Guidance from a Singapore Regulatory Perspective 人工智慧負責任使用——來自新加坡監管角度的指引 |  | https://law.nus.edu.sg/trail/responsible-use-of-ai/
5,40,OK,200,https://en.nagoya-u.ac.jp/academics/ai/index.html#:~:text=Even%20if%20the%20provided%20information,https://en.nagoya-u.ac.jp/about/commitments/ai/,text/html; charset=UTF-8,,2.08,"Asia 亞洲 | Japan 日本 | Nagoya University 名古屋大學 | Regarding the Use of Generative AI 關於生成式人工智慧的使用 |  | https://en.nagoya-u.ac.jp/academics/ai/index.html#:~:text=Even%20if%20the%20provided%20information,be%20imposed%20in%20such%20cases."
5,41,OK,200,https://www.tufs.ac.jp/documents/education/guideline/ai_guideline_en.pdf,https://www.tufs.ac.jp/documents/education/guideline/ai_guideline_en.pdf,application/pdf,,0.35,"Asia 亞洲 | Japan 日本 | University of Toky 東京大學 | Guidelines for Instructors Regarding AI in University Education at Tokyo University of Foreign Studies 東京外國語大學教職員有關大學教育中人工智慧使用的指引 | March 22, 2023 2023 年 3 月 22 日 | https://www.tufs.ac.jp/documents/education/guideline/ai_guideline_en.pdf"
5,42,OK,200,https://www.aqs.cuhk.edu.hk/documents/A-guide-for-students_use-of-AI-tools.pdf,https://www.aqs.cuhk.edu.hk/documents/A-guide-for-students_use-of-AI-tools.pdf,application/pdf,,0.32,"Asia 亞洲 | Hong Kong 香港 | University of Hong Kong 香港大學 | Use of Artificial Intelligence Tools in Teaching, Learning and Assessments A Guide for Students 教學、學習與評量中人工智慧工具的使用 學生指南 |  | https://www.aqs.cuhk.edu.hk/documents/A-guide-for-students_use-of-AI-tools.pdf"
5,43,OK,200,https://sapi.co.kr/wp-content/uploads/2021/04/SAPI-%ED%99%9C%EB%8F%99%EB%B3%B4%EA%B3%A0%EC%84%9C_ENG.pdf,https://sapi.co.kr/wp-content/uploads/2021/04/SAPI-%ED%99%9C%EB%8F%99%EB%B3%B4%EA%B3%A0%EC%84%9C_ENG.pdf,application/pdf,,0.48,Asia 亞洲 | South Korea 南韓 | Seoul National University 首爾大學 | Seoul National University AI Policy Initiative 首爾大學人工智慧政策倡議 |  | https://sapi.co.kr/wp-content/uploads/2021/04/SAPI-%ED%99%9C%EB%8F%99%EB%B3%B4%EA%B3%A0%EC%84%9C_ENG.pdf
5,44,ERROR,404,https://catalog.lib.kyushu-u.ac.jp/opac_download_md/7343643/60_p019.pdf,https://catalog.lib.kyushu-u.ac.jp/opac_download_md/7343643/60_p019.pdf,,HTTP Error 404: Not Found,0.19,Asia 亞洲 | Japan 日本 | Kyushu University 九州大學 | Note on the Use of Generative AI in Education at Kyushu University - For Teachers 關於在九州大學教育中使用生成式人工智慧的說明 — 給教師 |  | https://catalog.lib.kyushu-u.ac.jp/opac_download_md/7343643/60_p019.pdf
5,45,OK,200,https://www.waseda.jp/top/en/news/77786,https://www.waseda.jp/top/en/news/77786,text/html; charset=UTF-8,,0.5,"Asia 亞洲 | Japan 日本 | Weseda University 韋塞達大學 | About the Use of Generative Artificial Intelligence (ChatGPT, etc.) 關於生成式人工智慧（ChatGPT 等）的使用 | April 21, 2023 2023 年 4 月 21 日 | https://www.waseda.jp/top/en/news/77786"
5,46,OK,200,https://heyzine.com/flip-book/3a9d4cb37e.html#page/1,https://heyzine.com/flip-book/3a9d4cb37e.html#page/1,text/html; charset=UTF-8,,1.08,Asia 亞洲 | South Korea 南韓 | Ulsan National Institute of Science and Technology 蔚山科學技術院（UNIST） | A Guide to the Use of Generative Al 生成式人工智慧使用指南 | 2023 | https://heyzine.com/flip-book/3a9d4cb37e.html#page/1
5,47,OK,200,https://cte.smu.edu.sg/resources/smu-framework-generative-ai,https://cte.smu.edu.sg/ai,text/html; charset=UTF-8,,0.69,Asia 亞洲 | Singapore 新加坡 | Signapore Management University 新加坡管理大學 | SMU Framework for The Use of Generative AI Tools 新加坡管理大學生成式 AI 工具使用框架 |  | https://cte.smu.edu.sg/resources/smu-framework-generative-ai
5,48,OK,200,https://www.ntu.edu.sg/research/resources/use-of-gai-in-research,https://www.ntu.edu.sg/research/resources/use-of-gai-in-research,text/html; charset=utf-8,,0.12,Asia 亞洲 | Singapore 新加坡 | Nayang Technological University 南洋理工大學 | NTU Position on the Use of Generative Artificial Intelligence in Research 南洋理工大學對於在研究中使用生成式人工智慧的立場 |  | https://www.ntu.edu.sg/research/resources/use-of-gai-in-research
5,49,OK,200,https://ctld.site.nthu.edu.tw/var/file/217/1217/img/555612445.pdf,https://ctld.site.nthu.edu.tw/var/file/217/1217/img/555612445.pdf,application/pdf,,0.08,"Asia 亞洲 | Taiwan 臺灣 | National Tsing Hua University 國立清華大學 | Guidelines for Collaboration, Co-learning, and Cultivation of AI Competencies AI 能力之協作、共同學習與培育準則 |  | https://ctld.site.nthu.edu.tw/var/file/217/1217/img/555612445.pdf"
5,50,OK,200,https://www.dlc.ntu.edu.tw/en/ai-tools-en/,https://www.dlc.ntu.edu.tw/en/ai-tools-en/,text/html; charset=UTF-8,,0.96,Asia 亞洲 | Taiwan 台灣 | National Taiwan University 國立臺灣大學 | Guidance for Use of Generative AI Tools for Teaching and Learning 生成式 AI 工具教學與學習使用指引 |  | https://www.dlc.ntu.edu.tw/en/ai-tools-en/
5,52,OK,200,https://www.chula.ac.th/en/news/125190/,https://www.chula.ac.th/en/news/125190/,text/html; charset=UTF-8,,0.49,Asia 亞洲 | Thailand 泰國 | Chulalongkorn University 朱拉隆功大學 | Principles and Guidelines for using AI Tools 使用 AI 工具的原則與指引 |  | https://www.chula.ac.th/en/news/125190/
5,53,OK,200,https://umresearch.um.edu.my/wp-content/uploads/2023/07/Guideline-English-Version.docx,https://umresearch.um.edu.my/wp-content/uploads/2023/07/Guideline-English-Version.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,0.39,Asia 亞洲 | Malaysia 馬來西亞 | Universiti Malaya 馬來亞大學 | Guideline (English Version) 指引（英文版） |  | https://umresearch.um.edu.my/wp-content/uploads/2023/07/Guideline-English-Version.docx
5,54,OK,200,https://cadelead.upm.edu.my/upload/dokumen/20230202105701Guide_for_ChatGPT_Usage_in_Teaching_and_Learning.pdf,https://cadelead.upm.edu.my/upload/dokumen/20230202105701Guide_for_ChatGPT_Usage_in_Teaching_and_Learning.pdf,application/pdf,,17.13,Asia 亞洲 | Malaysia 馬來西亞 | Universiti Putra Malaysia 馬來亞博特拉大學 | Guide for ChatGPT usage in Teaching and Learning ChatGPT 在教學與學習中的使用指南 |  | https://cadelead.upm.edu.my/upload/dokumen/20230202105701Guide_for_ChatGPT_Usage_in_Teaching_and_Learning.pdf
5,55,ERROR,,https://www.unimelb.edu.au/ai/home/governance-and-ai-principles,,,HTTP Error 403: Forbidden,0.3,Oceania 大洋洲 | Australia 澳洲 | The University of Melbourne 墨爾本大學 | AI governance 人工智慧治理 |  | https://www.unimelb.edu.au/ai/home/governance-and-ai-principles
5,56,OK,200,https://www.sydney.edu.au/news-opinion/news/2024/11/15/how-to-use-ai-to-learn-without-cheating-students-develop-new-guide.html,https://www.sydney.edu.au/news-opinion/news/2024/11/15/how-to-use-ai-to-learn-without-cheating-students-develop-new-guide.html,text/html;charset=utf-8,,0.32,"Oceania 大洋洲 | Australia 澳洲 | The University of Sydney 悉尼大學 | AI in Education, University of Sydney guidelines 悉尼大學「教育中的人工智慧」指引 |  | https://www.sydney.edu.au/news-opinion/news/2024/11/15/how-to-use-ai-to-learn-without-cheating-students-develop-new-guide.html"
5,57,OK,200,https://www.teaching.unsw.edu.au/ai/guidelines,https://www.teaching.unsw.edu.au/ai/guidelines,text/html; charset=UTF-8,,0.79,Oceania 大洋洲 | Australia 澳洲 | University of New South Wales 新南威爾斯大學 | UNSW's AI Guidelines and Framework 新南威爾斯大學的人工智慧準則與架構 |  | https://www.teaching.unsw.edu.au/ai/guidelines
5,58,OK,200,https://www.anu.edu.au/students/academic-skills/academic-integrity/best-practice-principles/guide-for-students-best,https://www.anu.edu.au/students/academic-skills/referencing-and-academic-integrity/academic-integrity-best-practice/guide,text/html; charset=UTF-8,,2.87,Oceania 大洋洲 | Australia 澳洲 | The Australian National University 澳洲國立大學 | Guide for students: best practice when using Generative AI 學生指南：使用生成式 AI 的最佳實務 |  | https://www.anu.edu.au/students/academic-skills/academic-integrity/best-practice-principles/guide-for-students-best
5,59,OK,200,https://www.uts.edu.au/about/leadership-governance/policies/a-z/use-of-ai-in-research-guidelines,https://www.uts.edu.au/about/leadership-governance/policies/a-z/use-of-ai-in-research-guidelines,text/html; charset=utf-8,,0.41,Oceania 大洋洲 | Australia 澳洲 | University of Technology Sydney 雪梨科技大學 | The Use of AI in Research Guidelines 研究中使用人工智慧指引 |  | https://www.uts.edu.au/about/leadership-governance/policies/a-z/use-of-ai-in-research-guidelines
